round,grad_norm,duration_s,status
150,4.9723,0.0022,active
151,5.4583,0.0063,active
152,5.0836,0.01,active
153,5.4609,0.0023,active
154,5.3549,0.0055,active
155,5.7152,0.0063,active
156,5.4122,0.0022,active
157,5.448,0.0059,active
158,5.3089,0.0023,active
159,5.5298,0.0066,active
160,5.5299,0.0028,active
161,5.1372,0.0117,active
162,5.3803,0.0022,active
163,5.3071,0.0057,active
164,5.2436,0.0021,active
165,5.4393,0.0054,active
166,5.4493,0.0063,active
167,5.384,0.0114,active
168,5.4653,0.0022,active
169,5.244,0.0056,active
170,5.1516,0.0031,active
171,5.1503,0.0023,active
172,5.246,0.0029,active
173,5.5014,0.0068,active
174,5.3963,0.0022,active
175,5.157,0.0053,active
176,5.0034,0.0068,active
177,5.8392,0.0025,active
178,5.5033,0.0051,active
179,5.5911,0.012,active
180,5.3875,0.0021,active
181,5.2695,0.0057,active
182,5.3617,0.0111,active
183,5.3586,0.0023,active
184,5.7991,0.0048,active
185,5.564,0.0023,active
186,5.2414,0.0047,active
187,5.3023,0.0108,active
188,5.5065,0.012,active
189,5.2371,0.0118,active
190,5.4866,0.0095,active
191,5.5,0.0021,active
192,5.3769,0.0027,active
193,5.3116,0.005,active
194,5.4198,0.0058,active
195,5.3413,0.0021,active
196,5.392,0.0037,active
197,5.3611,0.0059,active
198,5.6904,0.0039,active
199,5.4842,0.0022,active
200,5.0563,0.0024,active
201,5.7963,0.005,active
202,5.352,0.0119,active
203,5.1032,0.0024,active
204,5.3813,0.0025,active
205,5.6797,0.0044,active
206,5.418,0.0022,active
207,5.6157,0.0025,active
208,5.5215,0.0028,active
209,5.2493,0.0053,active
210,5.4128,0.0022,active
211,4.9068,0.0024,active
212,5.2382,0.0038,active
213,5.3338,0.0052,active
214,5.6913,0.0027,active
215,5.4327,0.0049,active
216,5.6604,0.0021,active
217,5.6684,0.0025,active
218,5.392,0.0033,active
219,5.7575,0.007,active
220,5.2504,0.0028,active
221,5.2348,0.0028,active
222,5.1735,0.0026,active
223,5.3227,0.01,active
224,5.591,0.0087,active
225,5.1583,0.0066,active
226,5.8146,0.0053,active
227,5.2593,0.0055,active
228,5.4044,0.0057,active
229,5.1894,0.0161,active
230,5.4837,0.0036,active
