round,grad_norm,duration_s,status
89,0.4126,0.0479,active
90,0.4375,0.0397,active
91,0.414,0.0543,active
92,0.4138,0.0493,active
93,0.4244,0.037,active
94,0.4039,0.0528,active
95,0.407,0.0511,active
96,0.408,0.0385,active
97,0.4079,0.0499,active
98,0.4074,0.0492,active
99,0.4124,0.0403,active
100,0.4196,0.0426,active
101,0.421,0.0475,active
102,0.411,0.035,active
103,0.4071,0.0531,active
104,0.4146,0.0408,active
105,0.4104,0.0505,active
106,0.4182,0.0458,active
107,0.4038,0.0559,active
108,0.42,0.0493,active
109,0.4054,0.0497,active
110,0.4246,0.0496,active
111,0.4225,0.043,active
112,0.425,0.0531,active
113,0.4139,0.0521,active
114,0.4126,0.0456,active
115,0.4208,0.0369,active
116,0.4099,0.0522,active
117,0.408,0.0591,active
118,0.4073,0.0504,active
119,0.4117,0.0464,active
120,0.4098,0.0387,active
121,0.4281,0.054,active
122,0.4224,0.038,active
123,0.4187,0.0469,active
124,0.4147,0.035,active
125,0.4107,0.0487,active
126,0.4234,0.0377,active
127,0.4064,0.0555,active
128,0.413,0.0512,active
129,0.4028,0.0426,active
130,0.4213,0.0419,active
131,0.409,0.0487,active
132,0.4082,0.0419,active
133,0.4096,0.0407,active
134,0.4211,0.0399,active
135,0.4044,0.0511,active
136,0.412,0.0272,active
137,0.4099,0.0522,active
138,0.3979,0.0334,active
139,0.4186,0.0396,active
140,0.4016,0.0421,active
141,0.419,0.0361,active
142,0.4205,0.0406,active
143,0.4207,0.0295,active
144,0.423,0.0354,active
145,0.4181,0.0313,active
146,0.4134,0.0542,active
147,0.4233,0.0302,active
148,0.4198,0.0502,active
149,0.4157,0.0416,active
150,0.4133,0.0277,active
151,0.4122,0.0481,active
152,0.4057,0.0423,active
153,0.43,0.029,active
154,0.4169,0.0479,active
155,0.4228,0.0346,active
156,0.4032,0.0374,active
157,0.404,0.0469,active
158,0.4133,0.0299,active
159,0.4069,0.0404,active
160,0.4197,0.0364,active
161,0.4153,0.0258,active
162,0.4222,0.0459,active
163,0.4049,0.0308,active
164,0.4066,0.0483,active
165,0.4002,0.0485,active
166,0.4173,0.0449,active
167,0.4157,0.0265,active
168,0.4043,0.0362,active
169,0.4194,0.0378,active
170,0.4149,0.0306,active
171,0.4173,0.0294,active
172,0.419,0.0256,active
173,0.4122,0.034,active
174,0.4162,0.0469,active
175,0.4155,0.0458,active
176,0.4209,0.0541,active
177,0.4104,0.025,active
178,0.4124,0.0317,active
179,0.4134,0.0305,active
180,0.4222,0.0306,active
181,0.417,0.0325,active
182,0.3994,0.0294,active
183,0.4171,0.034,active
184,0.4169,0.0524,active
185,0.418,0.0353,active
186,0.4105,0.0359,active
187,0.4177,0.0348,active
188,0.4254,0.044,active
189,0.4209,0.0434,active
190,0.4228,0.0259,active
191,0.42,0.0398,active
192,0.4232,0.0522,active
193,0.4217,0.0398,active
194,0.4146,0.0298,active
195,0.4104,0.0476,active
196,0.4107,0.0267,active
197,0.4135,0.0519,active
198,0.4083,0.0305,active
199,0.4263,0.0365,active
200,0.4108,0.0462,active
201,0.4359,0.0456,active
202,0.4096,0.0448,active
203,0.4138,0.0362,active
204,0.4084,0.0278,active
205,0.4177,0.0453,active
206,0.4227,0.047,active
207,0.4161,0.0278,active
208,0.3983,0.0392,active
209,0.4125,0.0434,active
210,0.4188,0.0483,active
211,0.413,0.042,active
212,0.4146,0.0347,active
213,0.4263,0.0293,active
214,0.4164,0.0251,active
215,0.4176,0.0258,active
216,0.4173,0.0207,active
217,0.414,0.0393,active
218,0.4106,0.0485,active
219,0.4228,0.0339,active
220,0.4209,0.0318,active
221,0.4063,0.046,active
222,0.404,0.0523,active
223,0.4002,0.0288,active
224,0.4047,0.0285,active
225,0.4134,0.0447,active
226,0.4132,0.0421,active
227,0.4054,0.0265,active
228,0.4075,0.0331,active
229,0.4055,0.0248,active
230,0.4055,0.0483,active
