round,grad_norm,duration_s,status
148,5.5605,0.0064,active
149,4.984,0.0043,active
150,5.3742,0.0071,active
151,5.3063,0.0026,active
152,5.412,0.0029,active
153,5.6597,0.0023,active
154,5.2441,0.0133,active
155,5.1799,0.0023,active
156,5.5836,0.0081,active
157,5.2789,0.0034,active
158,5.3859,0.0075,active
159,5.5956,0.0065,active
160,5.4971,0.0157,active
161,5.7199,0.0127,active
162,5.0528,0.0045,active
163,5.2408,0.0066,active
164,5.6946,0.0023,active
165,5.2214,0.0022,active
166,5.1396,0.0024,active
167,5.3598,0.0034,active
168,5.2594,0.0033,active
169,5.3681,0.0047,active
170,5.2606,0.0068,active
171,5.4978,0.0129,active
172,5.4545,0.0129,active
173,5.5303,0.0022,active
174,5.3977,0.0124,active
175,5.3003,0.0127,active
176,5.3603,0.0023,active
177,5.3058,0.0023,active
178,5.5229,0.0023,active
179,5.3813,0.0133,active
180,5.0679,0.0025,active
181,5.2848,0.0022,active
182,5.2183,0.0031,active
183,5.6041,0.0044,active
184,5.0897,0.0062,active
185,5.3726,0.0041,active
186,5.3264,0.0079,active
187,5.3379,0.0127,active
188,5.6971,0.0071,active
189,5.4912,0.0137,active
190,5.4794,0.0052,active
191,5.3764,0.0076,active
192,5.469,0.0063,active
193,5.7988,0.0096,active
194,5.3407,0.0134,active
195,5.4689,0.0065,active
196,5.6556,0.0123,active
197,5.4559,0.0138,active
198,5.1865,0.0131,active
199,5.6104,0.0121,active
200,5.4572,0.0022,active
201,5.2507,0.0023,active
202,5.2561,0.0022,active
203,5.2798,0.0045,active
204,5.3962,0.0094,active
205,5.3541,0.0107,active
206,5.3868,0.009,active
207,5.6254,0.0128,active
208,5.6356,0.0126,active
209,5.2537,0.0126,active
210,5.4884,0.0129,active
211,5.2992,0.0134,active
212,5.2973,0.0022,active
213,5.5422,0.0123,active
214,5.3293,0.0122,active
215,5.6135,0.0024,active
216,5.3293,0.0052,active
217,5.4461,0.003,active
218,5.3487,0.0037,active
219,5.8317,0.0055,active
220,5.5261,0.0042,active
221,5.2098,0.0022,active
222,5.1275,0.0035,active
223,5.4164,0.0097,active
224,5.1698,0.0061,active
225,5.2193,0.0123,active
226,5.5118,0.0127,active
227,5.2262,0.0135,active
228,5.6777,0.0136,active
229,5.4761,0.0121,active
230,5.477,0.0118,active
